date,code,direction,price,quantity,sell_type,pnl,pnl_pct,days_held,commission,stamp_tax
2022-04-27,603035,sell,12.784,6500,hard_stop,-2673.73,-0.0312,1.0,20.76,41.53
2022-04-27,603086,sell,5.814,14900,trailing_stop,796.01,0.0093,1.0,21.64,43.29
2022-04-27,603706,buy,12.165,6900,,,,,20.98,0.0
2022-04-27,603767,buy,7.101,11900,,,,,21.12,0.0
2022-04-27,603086,buy,5.939,14300,,,,,21.23,0.0
2022-04-28,603706,sell,11.828,6900,hard_stop,-2423.69,-0.0289,1.0,20.39,40.79
2022-04-28,603767,sell,7.492,11900,trailing_stop,4550.14,0.0539,1.0,22.28,44.56
2022-04-28,603086,sell,6.65,14300,trailing_stop,10046.95,0.1183,1.0,23.76,47.52
2022-04-28,603767,buy,7.532,11700,,,,,22.03,0.0
2022-04-28,603086,buy,6.531,13500,,,,,22.04,0.0
2022-04-28,603855,buy,16.996,5200,,,,,22.1,0.0
2022-04-29,603086,sell,6.694,13500,trailing_stop,2087.28,0.0237,1.0,22.58,45.16
2022-04-29,300413,buy,32.543,2800,,,,,22.78,0.0
2022-04-29,603855,sell,17.368,5200,trailing_stop,1820.66,0.0206,1.0,22.57,45.13
2022-04-29,603299,buy,9.024,9900,,,,,22.34,0.0
2022-05-05,603767,sell,7.306,11700,hard_stop,-2750.54,-0.0312,2.0,21.36,42.72
2022-05-05,300413,sell,34.346,2800,trailing_stop,4928.78,0.0541,1.0,24.03,48.06
2022-05-05,603299,sell,9.489,9900,trailing_stop,4483.48,0.0502,1.0,23.47,46.95
2022-05-05,603706,buy,13.743,6600,,,,,22.68,0.0
2022-05-05,600838,buy,8.257,11200,,,,,23.12,0.0
2022-05-05,002459,buy,41.245,2200,,,,,22.68,0.0
2022-05-06,603706,sell,13.877,6600,trailing_stop,766.99,0.0085,1.0,22.89,45.77
2022-05-06,600838,sell,8.009,11200,hard_stop,-2886.47,-0.0312,1.0,22.41,44.83
2022-05-06,002459,sell,40.007,2200,hard_stop,-2832.14,-0.0312,1.0,21.99,43.99
2022-05-06,603299,buy,10.581,8500,,,,,22.48,0.0
2022-05-06,603327,buy,5.372,16800,,,,,22.56,0.0
2022-05-06,603928,buy,7.635,11800,,,,,22.52,0.0
2022-05-09,603299,sell,10.732,8500,trailing_stop,1170.59,0.013,1.0,22.79,45.59
2022-05-09,603327,sell,5.475,16800,trailing_stop,1609.92,0.0178,1.0,22.98,45.96
2022-05-09,603706,buy,14.032,6500,,,,,22.8,0.0
2022-05-09,603767,buy,7.388,12500,,,,,23.09,0.0
2022-05-10,603706,sell,13.611,6500,hard_stop,-2846.89,-0.0312,1.0,22.11,44.22
2022-05-10,603767,sell,7.356,12500,hard_stop,-519.14,-0.0056,1.0,22.98,45.95
2022-05-10,603032,buy,43.724,2000,,,,,21.86,0.0
2022-05-10,603379,buy,18.492,5000,,,,,23.11,0.0
2022-05-10,603928,sell,7.867,11800,trailing_stop,2614.75,0.029,2.0,23.19,46.39
2022-05-10,603327,buy,5.515,16800,,,,,23.16,0.0
2022-05-11,603032,sell,42.412,2000,hard_stop,-2729.44,-0.0312,1.0,21.2,42.39
2022-05-11,603379,sell,18.886,5000,trailing_stop,1854.17,0.0201,1.0,23.6,47.19
2022-05-11,603327,sell,5.599,16800,trailing_stop,1290.05,0.0139,1.0,23.5,47.01
2022-05-11,688517,buy,10.168,8900,,,,,22.62,0.0
2022-05-11,600353,buy,4.768,19100,,,,,22.77,0.0
2022-05-11,600513,buy,9.617,9500,,,,,22.84,0.0
2022-05-12,600513,sell,9.329,9500,hard_stop,-2851.67,-0.0312,1.0,22.14,44.29
2022-05-12,603032,buy,46.274,1900,,,,,21.98,0.0
2022-05-12,600353,sell,4.66,19100,hard_stop,-2179.5,-0.0239,1.0,22.24,44.48
2022-05-12,600248,buy,5.207,17200,,,,,22.39,0.0
2022-05-13,603032,sell,44.886,1900,hard_stop,-2744.18,-0.0312,1.0,21.31,42.62
2022-05-13,603013,buy,11.217,7600,,,,,21.31,0.0
2022-05-13,600248,sell,5.098,17200,hard_stop,-1987.38,-0.0222,1.0,21.91,43.82
2022-05-13,603032,buy,46.544,1800,,,,,20.95,0.0
2022-05-16,603013,sell,11.405,7600,trailing_stop,1317.03,0.0154,1.0,21.66,43.32
2022-05-16,603032,sell,47.902,1800,trailing_stop,2336.26,0.0279,1.0,21.55,43.09
2022-05-16,688701,buy,11.771,7500,,,,,22.07,0.0
2022-05-16,603032,buy,47.926,1800,,,,,21.57,0.0
2022-05-16,688517,sell,9.915,8900,hard_stop,-2359.57,-0.0261,3.0,22.05,44.1
2022-05-16,601952,buy,15.336,5800,,,,,22.24,0.0
2022-05-17,688701,sell,11.418,7500,hard_stop,-2755.54,-0.0312,1.0,21.4,42.8
2022-05-17,603032,sell,53.391,1800,trailing_stop,9716.24,0.1126,1.0,24.01,48.03
2022-05-17,601952,sell,15.212,5800,hard_stop,-831.78,-0.0094,1.0,22.05,44.09
2022-05-17,603121,buy,5.998,15000,,,,,22.49,0.0
2022-05-17,603788,buy,9.515,9500,,,,,22.6,0.0
2022-05-17,600188,buy,13.167,6800,,,,,22.38,0.0
2022-05-18,603121,sell,6.112,15000,trailing_stop,1592.92,0.0177,1.0,22.91,45.81
2022-05-18,603788,sell,9.56,9500,trailing_stop,321.03,0.0036,1.0,22.69,45.39
2022-05-18,600188,sell,13.256,6800,trailing_stop,494.55,0.0055,1.0,22.52,45.05
2022-05-18,688701,buy,11.642,7800,,,,,22.7,0.0
2022-05-18,603032,buy,55.953,1600,,,,,22.38,0.0
2022-05-18,600838,buy,9.102,10100,,,,,22.98,0.0
2022-05-19,603032,sell,58.723,1600,trailing_stop,4314.14,0.0482,1.0,23.48,46.95
2022-05-19,600838,sell,8.829,10100,hard_stop,-2869.4,-0.0312,1.0,22.28,44.56
2022-05-19,603013,buy,11.753,7800,,,,,22.92,0.0
2022-05-19,603788,buy,9.759,9400,,,,,22.93,0.0
2022-05-20,603013,sell,12.037,7800,trailing_stop,2096.72,0.0229,1.0,23.46,46.92
2022-05-20,603788,sell,9.998,9400,trailing_stop,2130.85,0.0232,1.0,23.48,46.97
2022-05-20,601020,buy,11.347,8200,,,,,23.26,0.0
2022-05-20,603013,buy,11.981,7900,,,,,23.66,0.0
2022-05-23,601020,sell,11.52,8200,trailing_stop,1293.18,0.0139,1.0,23.6,47.21
2022-05-23,603013,sell,12.309,7900,trailing_stop,2466.81,0.0261,1.0,24.3,48.6
2022-05-23,600985,buy,11.465,8300,,,,,23.79,0.0
2022-05-23,603788,buy,10.18,9400,,,,,23.92,0.0
2022-05-24,603788,sell,10.604,9400,trailing_stop,3862.13,0.0404,1.0,24.91,49.81
2022-05-24,601020,buy,11.475,8700,,,,,24.96,0.0
2022-05-24,688701,sell,11.389,7800,hard_stop,-2089.19,-0.023,4.0,22.2,44.39
2022-05-24,601918,buy,4.793,18500,,,,,22.17,0.0
2022-05-25,601918,sell,4.855,18500,trailing_stop,1032.0,0.0116,1.0,22.44,44.89
2022-05-25,600348,buy,6.2,14500,,,,,22.47,0.0
2022-05-25,600985,sell,11.632,8300,trailing_stop,1259.17,0.0132,2.0,24.12,48.25
2022-05-25,603788,buy,10.154,9500,,,,,24.12,0.0
2022-05-26,601020,sell,12.081,8700,trailing_stop,5139.08,0.0515,2.0,26.26,52.53
2022-05-26,600348,sell,6.244,14500,trailing_stop,525.53,0.0058,1.0,22.62,45.25
2022-05-26,601020,buy,12.166,8000,,,,,24.33,0.0
2022-05-26,600865,buy,10.745,9100,,,,,24.45,0.0
2022-05-27,601020,sell,11.801,8000,hard_stop,-3037.71,-0.0312,1.0,23.59,47.18
2022-05-27,600865,sell,10.423,9100,hard_stop,-3052.0,-0.0312,1.0,23.7,47.4
2022-05-27,600551,buy,5.977,15800,,,,,23.61,0.0
2022-05-27,603013,buy,12.807,7400,,,,,23.69,0.0
2022-05-30,600551,sell,5.987,15800,trailing_stop,31.25,0.0003,1.0,23.64,47.27
2022-05-30,603013,sell,12.485,7400,hard_stop,-2501.69,-0.0264,1.0,23.08,46.17
2022-05-30,002385,buy,7.275,12800,,,,,23.28,0.0
2022-05-30,600054,buy,9.807,9500,,,,,23.29,0.0
2022-05-31,600054,sell,10.05,9500,trailing_stop,2186.99,0.0235,1.0,23.86,47.71
2022-05-31,002385,sell,7.494,12800,trailing_stop,2676.54,0.0287,1.0,23.97,47.94
2022-05-31,600348,buy,6.567,14500,,,,,23.8,0.0
2022-05-31,600985,buy,12.107,7900,,,,,23.91,0.0
2022-06-01,603788,sell,10.239,9500,trailing_stop,678.36,0.007,5.0,24.3,48.61
2022-06-01,600551,buy,6.313,15500,,,,,24.46,0.0
2022-06-01,600348,sell,6.674,14500,trailing_stop,1426.54,0.015,1.0,24.18,48.36
2022-06-01,600348,buy,6.677,14400,,,,,24.04,0.0
2022-06-06,600985,sell,11.89,7900,soft_stop,-1832.53,-0.0192,2.0,23.47,46.94
2022-06-06,600348,sell,6.574,14400,soft_stop,-1599.53,-0.0166,1.0,23.65,47.31
2022-06-06,600348,buy,6.666,14100,,,,,23.5,0.0
2022-06-06,600985,buy,12.052,7800,,,,,23.5,0.0
2022-06-07,600348,sell,6.81,14100,trailing_stop,1901.1,0.0202,1.0,23.99,47.98
2022-06-07,603788,buy,10.718,9000,,,,,24.12,0.0
2022-06-07,600985,sell,12.23,7800,trailing_stop,1267.81,0.0135,1.0,23.84,47.67
2022-06-07,600985,buy,12.236,7800,,,,,23.86,0.0
2022-06-08,603788,sell,10.467,9000,hard_stop,-2378.74,-0.0247,1.0,23.54,47.08
2022-06-08,600985,sell,12.565,7800,trailing_stop,2447.68,0.0256,1.0,24.49,48.98
2022-06-08,600348,buy,6.986,13700,,,,,23.93,0.0
2022-06-08,600985,buy,12.621,7600,,,,,23.98,0.0
2022-06-09,600985,sell,12.795,7600,trailing_stop,1199.24,0.0125,1.0,24.3,48.6
2022-06-09,600558,buy,3.162,30800,,,,,24.35,0.0
2022-06-09,600348,sell,7.103,13700,trailing_stop,1481.14,0.0155,1.0,24.32,48.63
2022-06-09,600348,buy,7.107,13600,,,,,24.16,0.0
2022-06-09,600551,sell,6.435,15500,trailing_stop,1755.65,0.0179,5.0,24.92,49.84
2022-06-09,600551,buy,6.438,15500,,,,,24.95,0.0
2022-06-10,600348,sell,6.899,13600,hard_stop,-2943.92,-0.0305,1.0,23.44,46.89
2022-06-10,600962,buy,11.666,8000,,,,,23.33,0.0
2022-06-10,600558,sell,3.397,30800,trailing_stop,7085.43,0.0727,1.0,26.14,52.28
2022-06-10,600348,buy,7.086,14800,,,,,26.22,0.0
2022-06-13,600962,sell,11.316,8000,hard_stop,-2912.92,-0.0312,1.0,22.62,45.24
2022-06-13,600348,sell,7.533,14800,trailing_stop,6475.54,0.0617,1.0,27.86,55.71
2022-06-13,601225,buy,15.733,6400,,,,,25.17,0.0
2022-06-13,603269,buy,4.033,25100,,,,,25.31,0.0
2022-06-13,600551,sell,6.518,15500,trailing_stop,1119.28,0.0112,2.0,25.25,50.49
2022-06-13,600551,buy,6.522,15400,,,,,25.11,0.0
2022-06-14,601225,sell,15.806,6400,trailing_stop,343.25,0.0034,1.0,25.28,50.55
2022-06-14,603269,sell,4.108,25100,trailing_stop,1761.48,0.0174,1.0,25.77,51.54
2022-06-14,601225,buy,15.725,6500,,,,,25.55,0.0
2022-06-14,600875,buy,14.397,7100,,,,,25.55,0.0
2022-06-15,601225,sell,15.895,6500,trailing_stop,972.03,0.0095,1.0,25.82,51.63
2022-06-15,600875,sell,14.897,7100,trailing_stop,3421.01,0.0335,1.0,26.43,52.86
2022-06-15,603788,buy,11.28,9200,,,,,25.95,0.0
2022-06-15,600558,buy,3.228,32500,,,,,26.23,0.0
2022-06-16,600551,sell,6.714,15400,trailing_stop,2838.9,0.0283,3.0,25.84,51.67
2022-06-16,600551,buy,6.718,15300,,,,,25.7,0.0
2022-06-16,600558,sell,3.142,32500,hard_stop,-2939.73,-0.028,1.0,25.51,51.03
2022-06-16,600301,buy,16.768,6100,,,,,25.57,0.0
2022-06-17,600551,sell,7.46,15300,trailing_stop,11220.42,0.1092,1.0,28.52,57.04
2022-06-17,600301,sell,16.3,6100,hard_stop,-2981.37,-0.0291,1.0,24.85,49.69
2022-06-17,600348,buy,6.902,15400,,,,,26.57,0.0
2022-06-17,600551,buy,7.47,14300,,,,,26.71,0.0
2022-06-20,600348,sell,6.763,15400,trailing_stop,-2280.66,-0.0215,1.0,26.02,52.05
2022-06-20,600551,sell,7.701,14300,trailing_stop,3154.18,0.0295,1.0,27.52,55.03
2022-06-20,600551,buy,7.755,13800,,,,,26.76,0.0
2022-06-20,603013,buy,13.404,8000,,,,,26.81,0.0
2022-06-21,600551,sell,7.903,13800,trailing_stop,1904.2,0.0178,1.0,27.25,54.5
2022-06-21,600558,buy,3.134,34700,,,,,27.19,0.0
2022-06-22,603013,sell,13.696,8000,trailing_stop,2197.53,0.0205,2.0,27.38,54.76
2022-06-22,601020,buy,10.714,10200,,,,,27.32,0.0
2022-06-22,600558,sell,3.047,34700,hard_stop,-3132.99,-0.0288,1.0,26.42,52.85
2022-06-22,688032,buy,337.405,300,,,,,25.31,0.0
2022-06-23,603788,sell,11.213,9200,time_stop,-746.28,-0.0072,5.0,25.78,51.56
2022-06-23,601020,sell,11.392,10200,trailing_stop,6763.1,0.0619,1.0,29.03,58.07
2022-06-23,601020,buy,11.639,9600,,,,,27.93,0.0
2022-06-23,603788,buy,11.377,9800,,,,,27.87,0.0
2022-06-24,601020,sell,11.29,9600,hard_stop,-3487.5,-0.0312,1.0,27.08,54.16
2022-06-24,603788,sell,11.486,9800,trailing_stop,922.32,0.0083,1.0,28.13,56.25
2022-06-24,600416,buy,19.91,5500,,,,,27.38,0.0
2022-06-24,603121,buy,7.282,15300,,,,,27.85,0.0
2022-06-27,600416,sell,19.35,5500,hard_stop,-3212.72,-0.0293,1.0,26.59,53.19
2022-06-27,603121,sell,7.278,15300,trailing_stop,-194.83,-0.0017,1.0,27.83,55.65
2022-06-27,603725,buy,4.981,21800,,,,,27.14,0.0
2022-06-27,600054,buy,10.922,9900,,,,,27.03,0.0
2022-06-28,600054,sell,11.313,9900,trailing_stop,3726.66,0.0345,1.0,27.98,55.97
2022-06-28,601020,buy,11.44,9800,,,,,28.03,0.0
2022-06-28,603725,sell,5.055,21800,trailing_stop,1479.97,0.0136,1.0,27.54,55.07
2022-06-28,603013,buy,14.02,7800,,,,,27.34,0.0
2022-06-29,603013,sell,13.636,7800,hard_stop,-3130.07,-0.0286,1.0,26.58,53.15
2022-06-29,600997,buy,6.664,16100,,,,,26.82,0.0
2022-06-29,601020,sell,11.128,9800,hard_stop,-3188.81,-0.0284,1.0,27.25,54.5
2022-06-29,601225,buy,16.021,6800,,,,,27.24,0.0
2022-06-30,600997,sell,6.475,16100,hard_stop,-3170.1,-0.0295,1.0,26.05,52.1
2022-06-30,601225,sell,15.754,6800,hard_stop,-1946.19,-0.0179,1.0,26.77,53.54
2022-06-30,601225,buy,15.77,6700,,,,,26.41,0.0
2022-06-30,600348,buy,7.5,14000,,,,,26.25,0.0
2022-07-01,601225,sell,15.511,6700,hard_stop,-1865.2,-0.0177,1.0,25.97,51.93
2022-07-01,600348,sell,7.946,14000,trailing_stop,6115.37,0.0582,1.0,27.8,55.6
2022-07-01,603121,buy,6.864,15600,,,,,26.77,0.0
2022-07-01,600481,buy,16.469,6500,,,,,26.76,0.0
2022-07-04,688032,sell,368.05,300,trailing_stop,9055.49,0.0895,8.0,27.59,55.18
2022-07-04,600481,sell,16.901,6500,trailing_stop,2674.59,0.025,1.0,27.45,54.9
2022-07-04,600985,buy,12.064,9100,,,,,27.45,0.0
2022-07-04,601225,buy,16.398,6800,,,,,27.88,0.0
2022-07-05,601225,sell,16.7,6800,trailing_stop,1911.82,0.0171,1.0,28.38,56.75
2022-07-05,601225,buy,16.863,6700,,,,,28.25,0.0
2022-07-05,603121,sell,6.677,15600,hard_stop,-3060.03,-0.0286,2.0,26.03,52.05
2022-07-05,603379,buy,23.297,4400,,,,,25.63,0.0
2022-07-06,601225,sell,16.456,6700,hard_stop,-2866.51,-0.0254,1.0,27.55,55.1
2022-07-06,603379,sell,23.334,4400,trailing_stop,33.75,0.0003,1.0,25.65,51.31
2022-07-06,603121,buy,6.738,15900,,,,,26.78,0.0
2022-07-06,601128,buy,5.659,18900,,,,,26.74,0.0
2022-07-06,600985,sell,11.747,9100,hard_stop,-3019.13,-0.0275,2.0,26.71,53.42
2022-07-06,603379,buy,23.646,4500,,,,,26.6,0.0
2022-07-07,603379,sell,22.937,4500,hard_stop,-3321.19,-0.0312,1.0,25.79,51.58
2022-07-07,601225,buy,15.844,6500,,,,,25.75,0.0
2022-07-07,603121,sell,6.861,15900,trailing_stop,1816.02,0.017,1.0,27.26,54.52
2022-07-07,300763,buy,226.439,400,,,,,22.64,0.0
2022-07-08,601128,sell,5.73,18900,trailing_stop,1201.37,0.0112,2.0,27.06,54.12
2022-07-08,601225,sell,16.449,6500,trailing_stop,3804.36,0.0369,1.0,26.72,53.43
2022-07-08,300763,sell,233.346,400,hard_stop,2646.16,0.0292,1.0,23.32,46.65
2022-07-08,603269,buy,4.076,26700,,,,,27.21,0.0
2022-07-08,603379,buy,23.85,4500,,,,,26.83,0.0
2022-07-08,600405,buy,6.283,17600,,,,,27.65,0.0
2022-07-11,603269,sell,4.115,26700,trailing_stop,905.17,0.0083,1.0,27.45,54.91
2022-07-11,603379,sell,23.44,4500,hard_stop,-1974.0,-0.0184,1.0,26.36,52.71
2022-07-11,600405,sell,6.095,17600,hard_stop,-3451.54,-0.0312,1.0,26.8,53.61
2022-07-11,688779,buy,21.803,4900,,,,,26.71,0.0
2022-07-11,600795,buy,3.801,28300,,,,,26.89,0.0
2022-07-11,600926,buy,12.601,8500,,,,,26.78,0.0
2022-07-12,600926,sell,12.765,8500,trailing_stop,1251.79,0.0117,1.0,27.11,54.22
2022-07-12,600348,buy,7.584,14400,,,,,27.3,0.0
2022-07-12,688779,sell,21.537,4900,hard_stop,-1434.16,-0.0134,1.0,26.37,52.74
2022-07-12,600795,sell,3.924,28300,trailing_stop,3349.13,0.0311,1.0,27.75,55.5
2022-07-12,603379,buy,22.695,4700,,,,,26.67,0.0
2022-07-12,600558,buy,3.304,33200,,,,,27.42,0.0
2022-07-13,600348,sell,7.561,14400,trailing_stop,-454.07,-0.0042,1.0,27.21,54.42
2022-07-13,603379,sell,22.17,4700,hard_stop,-2598.31,-0.0244,1.0,26.04,52.07
2022-07-13,600875,buy,15.865,6700,,,,,26.57,0.0
2022-07-13,603379,buy,22.269,4700,,,,,26.17,0.0
2022-07-14,600558,sell,3.34,33200,trailing_stop,1059.57,0.0097,2.0,27.71,55.42
2022-07-14,600875,sell,16.235,6700,trailing_stop,2346.4,0.0221,1.0,27.18,54.36
2022-07-14,300763,buy,221.087,500,,,,,27.64,0.0
2022-07-14,600160,buy,13.379,8200,,,,,27.43,0.0
2022-07-14,603379,sell,22.907,4700,trailing_stop,2865.82,0.0274,1.0,26.9,53.8
2022-07-14,600405,buy,6.173,17500,,,,,27.01,0.0
2022-07-15,600160,sell,14.722,8200,trailing_stop,10862.7,0.099,1.0,30.17,60.33
2022-07-15,601225,buy,15.962,7500,,,,,29.93,0.0
2022-07-15,600405,sell,6.01,17500,hard_stop,-2985.42,-0.0276,1.0,26.28,52.56
2022-07-15,600348,buy,8.928,11900,,,,,26.56,0.0
2022-07-18,300763,sell,246.19,500,trailing_stop,12397.55,0.1122,2.0,30.76,61.52
2022-07-18,601225,sell,15.483,7500,hard_stop,-3736.46,-0.0312,1.0,29.02,58.03
2022-07-18,600348,sell,9.771,11900,trailing_stop,9878.5,0.093,1.0,29.05,58.11
2022-07-18,603269,buy,4.292,27500,,,,,29.51,0.0
2022-07-18,603379,buy,23.491,5000,,,,,29.36,0.0
2022-07-18,600405,buy,6.033,19800,,,,,29.86,0.0
2022-07-19,603379,sell,25.195,5000,trailing_stop,8363.14,0.0712,1.0,31.48,62.96
2022-07-19,600405,sell,6.17,19800,trailing_stop,2559.64,0.0214,1.0,30.53,61.05
2022-07-19,603379,buy,25.411,4800,,,,,30.49,0.0
2022-07-19,600558,buy,3.389,37100,,,,,31.43,0.0
2022-07-20,603379,sell,27.289,4800,trailing_stop,8849.02,0.0725,1.0,32.73,65.46
2022-07-20,601225,buy,15.765,8300,,,,,32.71,0.0
2022-07-21,601225,sell,15.395,8300,hard_stop,-3230.04,-0.0247,1.0,31.93,63.86
2022-07-21,603379,buy,27.749,4600,,,,,31.91,0.0
2022-07-22,603379,sell,27.463,4600,hard_stop,-1470.25,-0.0115,1.0,31.57,63.13
2022-07-22,603013,buy,14.876,8400,,,,,31.24,0.0
2022-07-22,603269,sell,4.365,27500,trailing_stop,1862.17,0.0158,4.0,29.99,59.99
2022-07-22,603269,buy,4.367,27700,,,,,30.24,0.0
2022-07-25,603013,sell,15.522,8400,trailing_stop,5262.15,0.0421,1.0,32.58,65.16
2022-07-25,603013,buy,15.374,8400,,,,,32.28,0.0
2022-07-25,603269,sell,4.426,27700,trailing_stop,1493.23,0.0123,1.0,30.64,61.28
2022-07-25,600348,buy,9.933,12400,,,,,30.79,0.0
2022-07-26,600558,sell,3.302,37100,hard_stop,-3366.22,-0.0268,5.0,30.61,61.23
2022-07-26,603013,sell,14.912,8400,hard_stop,-4030.65,-0.0312,1.0,31.3,62.6
2022-07-26,600348,sell,9.662,12400,hard_stop,-3509.44,-0.0285,1.0,29.94,59.88
2022-07-26,603826,buy,44.023,2700,,,,,29.72,0.0
2022-07-26,600405,buy,6.563,18900,,,,,31.01,0.0
2022-07-26,605318,buy,15.037,8200,,,,,30.83,0.0
2022-07-27,603826,sell,46.381,2700,trailing_stop,6211.09,0.0523,1.0,31.29,62.58
2022-07-27,600405,sell,6.57,18900,trailing_stop,-28.16,-0.0002,1.0,31.03,62.06
2022-07-27,605318,sell,15.219,8200,trailing_stop,1338.49,0.0109,1.0,31.18,62.37
2022-07-27,603379,buy,26.274,4700,,,,,30.87,0.0
2022-07-27,600558,buy,3.342,37600,,,,,31.41,0.0
2022-07-27,600160,buy,15.511,8100,,,,,31.41,0.0
2022-07-28,603379,sell,27.405,4700,trailing_stop,5153.67,0.0417,1.0,32.18,64.37
2022-07-28,603269,buy,4.429,29000,,,,,32.11,0.0
2022-07-28,600558,sell,3.435,37600,trailing_stop,3353.64,0.0267,1.0,32.27,64.55
2022-07-28,603379,buy,27.167,4700,,,,,31.92,0.0
2022-07-28,600160,sell,15.937,8100,trailing_stop,3290.2,0.0262,1.0,32.26,64.51
2022-07-28,600405,buy,6.723,19400,,,,,32.61,0.0
2022-07-29,603379,sell,28.539,4700,trailing_stop,6283.96,0.0492,1.0,33.52,67.03
2022-07-29,600405,sell,6.78,19400,trailing_stop,934.45,0.0072,1.0,32.87,65.73
2022-07-29,603379,buy,28.689,4600,,,,,32.99,0.0
2022-07-29,600405,buy,6.793,19600,,,,,33.29,0.0
2022-07-29,603269,sell,4.557,29000,trailing_stop,3543.26,0.0276,1.0,33.02,66.04
2022-07-29,600962,buy,11.926,11000,,,,,32.8,0.0
2022-08-01,603379,sell,29.615,4600,trailing_stop,4089.31,0.031,1.0,34.04,68.08
2022-08-01,600405,sell,6.75,19600,hard_stop,-1015.87,-0.0076,1.0,33.06,66.12
2022-08-01,600962,sell,11.87,11000,trailing_stop,-778.72,-0.0059,1.0,32.63,65.25
2022-08-01,601958,buy,7.986,16600,,,,,33.14,0.0
2022-08-01,600191,buy,5.863,22700,,,,,33.27,0.0
2022-08-01,600160,buy,17.016,7800,,,,,33.18,0.0
2022-08-02,601958,sell,7.746,16600,hard_stop,-4137.63,-0.0312,1.0,32.13,64.26
2022-08-02,600191,sell,5.687,22700,hard_stop,-4153.98,-0.0312,1.0,32.26,64.52
2022-08-02,600160,sell,16.506,7800,hard_stop,-4142.63,-0.0312,1.0,32.17,64.34
2022-08-02,603605,buy,126.759,1000,,,,,31.69,0.0
2022-08-02,603158,buy,8.967,14500,,,,,32.51,0.0
2022-08-02,600476,buy,14.767,8800,,,,,32.49,0.0
2022-08-03,603605,sell,122.956,1000,hard_stop,-3956.42,-0.0312,1.0,30.72,61.45
2022-08-03,603158,sell,9.057,14500,trailing_stop,1143.24,0.0088,1.0,32.82,65.63
2022-08-03,603013,buy,15.346,8200,,,,,31.46,0.0
2022-08-03,603379,buy,28.631,4400,,,,,31.49,0.0
2022-08-03,600476,sell,15.05,8800,trailing_stop,2321.56,0.0179,1.0,33.09,66.19
2022-08-03,603269,buy,4.425,30400,,,,,33.63,0.0
2022-08-04,603013,sell,14.906,8200,hard_stop,-3761.73,-0.0299,1.0,30.54,61.08
2022-08-04,603379,sell,27.772,4400,hard_stop,-3932.02,-0.0312,1.0,30.53,61.07
2022-08-04,603379,buy,27.138,4400,,,,,29.85,0.0
2022-08-04,600353,buy,7.509,16600,,,,,31.16,0.0
2022-08-05,603379,sell,26.862,4400,hard_stop,-1359.03,-0.0114,1.0,29.53,59.07
2022-08-05,600353,sell,7.667,16600,trailing_stop,2474.27,0.0199,1.0,31.8,63.61
2022-08-05,688259,buy,53.012,2300,,,,,30.48,0.0
2022-08-05,600191,buy,5.623,21900,,,,,30.78,0.0
2022-08-08,600191,sell,5.65,21900,trailing_stop,440.84,0.0036,1.0,30.92,61.84
2022-08-08,600191,buy,5.713,21600,,,,,30.85,0.0
2022-08-09,600191,sell,5.6,21600,hard_stop,-2588.82,-0.021,1.0,30.22,60.45
2022-08-09,601225,buy,15.749,7600,,,,,29.92,0.0
2022-08-09,688259,sell,56.209,2300,trailing_stop,7190.71,0.059,2.0,32.3,64.61
2022-08-09,603379,buy,28.166,4600,,,,,32.39,0.0
2022-08-10,603269,sell,4.485,30400,trailing_stop,1635.68,0.0122,5.0,34.07,68.13
2022-08-10,601225,sell,16.119,7600,trailing_stop,2658.27,0.0222,1.0,30.61,61.22
2022-08-10,603379,sell,28.472,4600,trailing_stop,1243.15,0.0096,1.0,32.73,65.45
2022-08-10,601225,buy,15.922,8100,,,,,32.24,0.0
2022-08-10,601958,buy,7.795,16700,,,,,32.54,0.0
2022-08-10,600711,buy,8.049,16200,,,,,32.6,0.0
2022-08-12,601225,sell,16.056,8100,trailing_stop,920.55,0.0071,2.0,32.5,64.99
2022-08-12,600985,buy,11.179,11600,,,,,32.42,0.0
2022-08-12,601958,sell,7.891,16700,trailing_stop,1442.19,0.0111,2.0,32.93,65.86
2022-08-12,603379,buy,30.668,4300,,,,,32.97,0.0
2022-08-15,600711,sell,7.85,16200,hard_stop,-3371.93,-0.0259,3.0,31.78,63.55
2022-08-15,603379,sell,29.748,4300,hard_stop,-4116.02,-0.0312,1.0,31.96,63.93
2022-08-15,600985,sell,11.419,11600,trailing_stop,2618.36,0.0202,1.0,33.1,66.2
2022-08-15,600985,buy,11.425,11300,,,,,32.28,0.0
2022-08-15,601225,buy,16.891,7600,,,,,32.09,0.0
2022-08-15,603379,buy,29.019,4400,,,,,31.92,0.0
2022-08-16,601225,sell,16.449,7600,hard_stop,-3510.26,-0.0273,1.0,31.24,62.48
2022-08-16,603013,buy,15.3,8300,,,,,31.75,0.0
2022-08-17,600985,sell,11.239,11300,soft_stop,-2258.24,-0.0175,1.0,31.74,63.47
2022-08-17,603121,buy,7.505,16900,,,,,31.71,0.0
2022-08-17,603379,sell,28.384,4400,hard_stop,-2949.73,-0.0231,2.0,31.21,62.41
2022-08-17,601225,buy,16.568,7500,,,,,31.06,0.0
2022-08-17,603013,sell,14.952,8300,hard_stop,-3044.2,-0.024,1.0,31.01,62.02
2022-08-17,688698,buy,23.975,5100,,,,,30.57,0.0
